#Position file for Large PMT in CD     
#Updated by Yuning Su (suyn26 AT mail2.sysu.edu.cn) in 20250425.     
"#Have installed 17596 CD-LPMT  more detail in https://docs.ihep.ac.cn/link/AR573CA85D4A004CE8B5AC50662739AB3F"     
#CopyNo X Y Z Orientation_theta Orientation_phi
471 -52.8918 6519.973 18307.58 19.6032 90.4648
472 -628.921 6489.785 18307.58 19.6032 95.5352
473 -1200.03 6408.805 18307.58 19.6032 100.6057
474 -1761.74 6277.668 18307.58 19.6032 105.676
475 -2309.67 6097.399 18307.58 19.6032 110.7465
476 -2839.52 5869.41 18307.58 19.6032 115.8169
477 -3347.15 5595.485 18307.58 19.6032 120.8873
478 -3828.58 5277.768 18307.58 19.6032 125.9578
479 -4280.05 4918.745 18307.58 19.6032 131.0282
480 -4698.02 4521.226 18307.58 19.6032 136.0986
481 -5079.22 4088.322 18307.58 19.6032 141.169
482 -5420.67 3623.422 18307.58 19.6032 146.2394
483 -5719.7 3130.163 18307.58 19.6032 151.3099
484 -5973.96 2612.407 18307.58 19.6032 156.3803
485 -6181.47 2074.205 18307.58 19.6032 161.4507
486 -6340.6 1519.77 18307.58 19.6032 166.5211
487 -6450.1 953.4399 18307.58 19.6032 171.5916
488 -6509.13 379.6485 18307.58 19.6032 176.662
489 -7019.78 0 18121.89 21.1746 180
490 -6999.18 -537.359 18121.89 21.1746 -175.6098
491 -6937.51 -1071.56 18121.89 21.1746 -171.2195
492 -6835.13 -1599.48 18121.89 21.1746 -166.8293
493 -6692.63 -2118.01 18121.89 21.1746 -162.439
494 -6510.86 -2624.11 18121.89 21.1746 -158.0488
495 -6290.88 -3114.82 18121.89 21.1746 -153.6585
496 -6033.99 -3587.24 18121.89 21.1746 -149.2683
497 -5741.68 -4038.61 18121.89 21.1746 -144.878
498 -5415.68 -4466.28 18121.89 21.1746 -140.4878
499 -5057.9 -4867.74 18121.89 21.1746 -136.0976
500 -4670.44 -5240.64 18121.89 21.1746 -131.7073
501 -4255.57 -5582.78 18121.89 21.1746 -127.3171
502 -3815.72 -5892.16 18121.89 21.1746 -122.9268
503 -3353.49 -6166.96 18121.89 21.1746 -118.5366
504 -2871.57 -6405.57 18121.89 21.1746 -114.1463
505 -2372.8 -6606.6 18121.89 21.1746 -109.7561
506 -1860.11 -6768.85 18121.89 21.1746 -105.3658
507 -1336.5 -6891.38 18121.89 21.1746 -100.9756
508 -805.052 -6973.46 18121.89 21.1746 -96.5854
509 -268.876 -7014.63 18121.89 21.1746 -92.1951
510 268.8768 -7014.63 18121.89 21.1746 -87.8049
511 805.0526 -6973.46 18121.89 21.1746 -83.4146
512 1336.503 -6891.38 18121.89 21.1746 -79.0244
513 1860.111 -6768.85 18121.89 21.1746 -74.6342
514 2372.803 -6606.6 18121.89 21.1746 -70.2439
515 2871.571 -6405.57 18121.89 21.1746 -65.8536
516 3353.487 -6166.96 18121.89 21.1746 -61.4634
517 3815.724 -5892.16 18121.89 21.1746 -57.0732
518 4255.569 -5582.78 18121.89 21.1746 -52.6829
519 4670.439 -5240.64 18121.89 21.1746 -48.2927
520 5057.902 -4867.74 18121.89 21.1746 -43.9024
521 5415.684 -4466.28 18121.89 21.1746 -39.5122
522 5741.684 -4038.61 18121.89 21.1746 -35.1219
523 6033.989 -3587.24 18121.89 21.1746 -30.7317
524 6290.885 -3114.82 18121.89 21.1746 -26.3415
525 6510.863 -2624.11 18121.89 21.1746 -21.9512
526 6692.632 -2118.01 18121.89 21.1746 -17.561
527 6835.127 -1599.48 18121.89 21.1746 -13.1707
528 6937.511 -1071.56 18121.89 21.1746 -8.7805
529 6999.182 -537.358 18121.89 21.1746 -4.3902
530 7019.779 0 18121.89 21.1746 0
531 6999.182 537.3588 18121.89 21.1746 4.3902
532 6937.51 1071.564 18121.89 21.1746 8.7805
533 6835.127 1599.481 18121.89 21.1746 13.1707
534 6692.632 2118.011 18121.89 21.1746 17.561
535 6510.863 2624.113 18121.89 21.1746 21.9512
536 6290.885 3114.815 18121.89 21.1746 26.3415
537 6033.989 3587.238 18121.89 21.1746 30.7317
538 5741.684 4038.61 18121.89 21.1746 35.1219
539 5415.684 4466.281 18121.89 21.1746 39.5122
540 5057.903 4867.743 18121.89 21.1746 43.9024
541 4670.439 5240.639 18121.89 21.1746 48.2927
542 4255.569 5582.78 18121.89 21.1746 52.6829
543 3815.724 5892.16 18121.89 21.1746 57.0732
544 3353.488 6166.962 18121.89 21.1746 61.4634
545 2871.571 6405.574 18121.89 21.1746 65.8537
546 2372.804 6606.595 18121.89 21.1746 70.2439
547 1860.112 6768.847 18121.89 21.1746 74.6341
548 1336.503 6891.376 18121.89 21.1746 79.0244
549 805.0521 6973.463 18121.89 21.1746 83.4146
550 268.8765 7014.628 18121.89 21.1746 87.8049
551 -268.877 7014.628 18121.89 21.1746 92.1951
552 -805.052 6973.463 18121.89 21.1746 96.5854
553 -1336.5 6891.375 18121.89 21.1746 100.9756
554 -1860.11 6768.846 18121.89 21.1746 105.3658
555 -2372.8 6606.595 18121.89 21.1746 109.7561
556 -2871.57 6405.574 18121.89 21.1746 114.1463
557 -3353.49 6166.962 18121.89 21.1746 118.5366
558 -3815.72 5892.16 18121.89 21.1746 122.9268
559 -4255.57 5582.78 18121.89 21.1746 127.3171
560 -4670.44 5240.639 18121.89 21.1746 131.7073
561 -5057.9 4867.743 18121.89 21.1746 136.0975
562 -5415.68 4466.281 18121.89 21.1746 140.4878
563 -5741.68 4038.61 18121.89 21.1746 144.878
564 -6033.99 3587.238 18121.89 21.1746 149.2683
565 -6290.88 3114.815 18121.89 21.1746 153.6585
566 -6510.86 2624.113 18121.89 21.1746 158.0488
567 -6692.63 2118.012 18121.89 21.1746 162.439
568 -6835.13 1599.481 18121.89 21.1746 166.8293
569 -6937.51 1071.564 18121.89 21.1746 171.2195
570 -6999.18 537.3582 18121.89 21.1746 175.6098
571 -7437.01 -285.066 17952.44 22.5172 -177.8049
572 -7393.36 -853.527 17952.44 22.5172 -173.4146
573 -7306.33 -1416.98 17952.44 22.5172 -169.0244
574 -7176.42 -1972.12 17952.44 22.5172 -164.6341
575 -7004.4 -2515.68 17952.44 22.5172 -160.2439
576 -6791.28 -3044.48 17952.44 22.5172 -155.8537
577 -6538.3 -3555.41 17952.44 22.5172 -151.4634
578 -6246.95 -4045.48 17952.44 22.5172 -147.0732
579 -5918.94 -4511.81 17952.44 22.5172 -142.6829
580 -5556.2 -4951.66 17952.44 22.5172 -138.2927
581 -5160.85 -5362.46 17952.44 22.5172 -133.9024
582 -4735.21 -5741.78 17952.44 22.5172 -129.5122
583 -4281.79 -6087.41 17952.44 22.5172 -125.122
584 -3803.24 -6397.32 17952.44 22.5172 -120.7317
585 -3302.37 -6669.68 17952.44 22.5172 -116.3415
586 -2782.12 -6902.91 17952.44 22.5172 -111.9512
587 -2245.55 -7095.62 17952.44 22.5172 -107.561
588 -1695.79 -7246.7 17952.44 22.5172 -103.1707
589 -1136.09 -7355.24 17952.44 22.5172 -98.7805
590 -569.715 -7420.63 17952.44 22.5172 -94.3902
591 0 -7442.47 17952.44 22.5172 -90
592 569.7148 -7420.63 17952.44 22.5172 -85.6098
593 1136.087 -7355.24 17952.44 22.5172 -81.2195
594 1695.792 -7246.7 17952.44 22.5172 -76.8293
595 2245.545 -7095.62 17952.44 22.5172 -72.439
596 2782.12 -6902.91 17952.44 22.5172 -68.0488
597 3302.369 -6669.68 17952.44 22.5172 -63.6585
598 3803.239 -6397.32 17952.44 22.5172 -59.2683
599 4281.79 -6087.41 17952.44 22.5172 -54.878
600 4735.213 -5741.78 17952.44 22.5172 -50.4878
601 5160.848 -5362.46 17952.44 22.5172 -46.0976
602 5556.197 -4951.66 17952.44 22.5172 -41.7073
603 5918.94 -4511.81 17952.44 22.5172 -37.3171
604 6246.949 -4045.48 17952.44 22.5172 -32.9268
605 6538.298 -3555.41 17952.44 22.5172 -28.5366
606 6791.278 -3044.48 17952.44 22.5172 -24.1463
607 7004.403 -2515.68 17952.44 22.5172 -19.7561
608 7176.424 -1972.12 17952.44 22.5172 -15.3659
609 7306.331 -1416.98 17952.44 22.5172 -10.9756
610 7393.362 -853.528 17952.44 22.5172 -6.5854
611 7437.005 -285.067 17952.44 22.5172 -2.1951
612 7437.005 285.0662 17952.44 22.5172 2.1951
613 7393.362 853.5271 17952.44 22.5172 6.5854
614 7306.332 1416.979 17952.44 22.5172 10.9756
615 7176.425 1972.115 17952.44 22.5172 15.3658
616 7004.404 2515.678 17952.44 22.5172 19.7561
617 6791.278 3044.479 17952.44 22.5172 24.1463
618 6538.298 3555.413 17952.44 22.5172 28.5366
619 6246.949 4045.483 17952.44 22.5172 32.9268
620 5918.941 4511.812 17952.44 22.5172 37.3171
621 5556.198 4951.663 17952.44 22.5172 41.7073
622 5160.849 5362.457 17952.44 22.5172 46.0976
623 4735.213 5741.782 17952.44 22.5172 50.4878
624 4281.79 6087.411 17952.44 22.5172 54.878
625 3803.239 6397.318 17952.44 22.5172 59.2683
626 3302.37 6669.682 17952.44 22.5172 63.6585
627 2782.121 6902.906 17952.44 22.5172 68.0488
628 2245.545 7095.62 17952.44 22.5172 72.439
629 1695.792 7246.695 17952.44 22.5172 76.8293
630 1136.087 7355.244 17952.44 22.5172 81.2195
631 569.715 7420.629 17952.44 22.5172 85.6098
632 0 7442.467 17952.44 22.5172 90
633 -569.715 7420.629 17952.44 22.5172 94.3902
634 -1136.09 7355.244 17952.44 22.5172 98.7805
635 -1695.79 7246.696 17952.44 22.5172 103.1707
636 -2245.54 7095.621 17952.44 22.5172 107.5609
637 -2782.12 6902.906 17952.44 22.5172 111.9512
638 -3302.37 6669.682 17952.44 22.5172 116.3415
639 -3803.24 6397.318 17952.44 22.5172 120.7317
640 -4281.79 6087.412 17952.44 22.5172 125.122
641 -4735.21 5741.783 17952.44 22.5172 129.5122
642 -5160.85 5362.458 17952.44 22.5172 133.9024
643 -5556.2 4951.664 17952.44 22.5172 138.2927
644 -5918.94 4511.812 17952.44 22.5172 142.6829
645 -6246.95 4045.483 17952.44 22.5172 147.0732
646 -6538.3 3555.414 17952.44 22.5172 151.4634
647 -6791.28 3044.48 17952.44 22.5172 155.8537
648 -7004.4 2515.679 17952.44 22.5172 160.2439
649 -7176.42 1972.116 17952.44 22.5172 164.6341
650 -7306.33 1416.98 17952.44 22.5172 169.0244
651 -7393.36 853.5275 17952.44 22.5172 173.4146
652 -7437.01 285.0667 17952.44 22.5172 177.8049
653 -7927.45 -267.895 17741.59 24.0886 -178.0645
654 -7809.91 -1386.17 17741.59 24.0886 -169.9355
655 -7698.51 -1910.25 17741.59 24.0886 -166.0645
656 -7351.05 -2979.65 17741.59 24.0886 -157.9355
657 -7133.12 -3469.12 17741.59 24.0886 -154.0645
658 -6570.9 -4442.9 17741.59 24.0886 -145.9355
659 -6255.97 -4876.37 17741.59 24.0886 -142.0645
660 -5503.58 -5711.98 17741.59 24.0886 -133.9355
661 -5105.41 -6070.5 17741.59 24.0886 -130.0645
662 -4195.73 -6731.42 17741.59 24.0886 -121.9355
663 -3731.72 -6999.32 17741.59 24.0886 -118.0645
664 -2704.5 -7456.67 17741.59 24.0886 -109.9355
665 -2194.93 -7622.23 17741.59 24.0886 -106.0645
666 -1095.07 -7856.02 17741.59 24.0886 -97.9355
667 -562.216 -7912.02 17741.59 24.0886 -94.0645
668 562.2159 -7912.02 17741.59 24.0886 -85.9355
669 1095.072 -7856.02 17741.59 24.0886 -82.0645
670 2194.932 -7622.23 17741.59 24.0886 -73.9355
671 2704.5 -7456.67 17741.59 24.0886 -70.0645
672 3731.719 -6999.32 17741.59 24.0886 -61.9355
673 4195.728 -6731.42 17741.59 24.0886 -58.0645
674 5105.412 -6070.5 17741.59 24.0886 -49.9355
675 5503.583 -5711.98 17741.59 24.0886 -46.0645
676 6255.974 -4876.37 17741.59 24.0886 -37.9355
677 6570.904 -4442.9 17741.59 24.0886 -34.0645
678 7133.12 -3469.12 17741.59 24.0886 -25.9355
679 7351.046 -2979.65 17741.59 24.0886 -22.0645
680 7698.515 -1910.25 17741.59 24.0886 -13.9355
681 7809.912 -1386.17 17741.59 24.0886 -10.0645
682 7927.447 -267.896 17741.59 24.0886 -1.9355
683 7927.447 267.8953 17741.59 24.0886 1.9355
684 7809.912 1386.168 17741.59 24.0886 10.0645
685 7698.515 1910.25 17741.59 24.0886 13.9355
686 7351.046 2979.648 17741.59 24.0886 22.0645
687 7133.121 3469.118 17741.59 24.0886 25.9355
688 6570.905 4442.904 17741.59 24.0886 34.0645
689 6255.975 4876.368 17741.59 24.0886 37.9355
690 5503.583 5711.984 17741.59 24.0886 46.0645
691 5105.413 6070.498 17741.59 24.0886 49.9355
692 4195.728 6731.423 17741.59 24.0886 58.0645
693 3731.719 6999.318 17741.59 24.0886 61.9355
694 2704.5 7456.666 17741.59 24.0886 70.0645
695 2194.932 7622.235 17741.59 24.0886 73.9355
696 1095.072 7856.017 17741.59 24.0886 82.0645
697 562.2161 7912.023 17741.59 24.0886 85.9355
698 -562.216 7912.023 17741.59 24.0886 94.0645
699 -1095.07 7856.017 17741.59 24.0886 97.9355
700 -2194.93 7622.235 17741.59 24.0886 106.0645
701 -2704.5 7456.666 17741.59 24.0886 109.9355
702 -3731.72 6999.318 17741.59 24.0886 118.0645
703 -4195.73 6731.423 17741.59 24.0886 121.9355
704 -5105.41 6070.498 17741.59 24.0886 130.0645
705 -5503.58 5711.984 17741.59 24.0886 133.9355
706 -6255.97 4876.369 17741.59 24.0886 142.0645
707 -6570.9 4442.905 17741.59 24.0886 145.9355
708 -7133.12 3469.118 17741.59 24.0886 154.0645
709 -7351.05 2979.649 17741.59 24.0886 157.9355
710 -7698.51 1910.25 17741.59 24.0886 166.0645
711 -7809.91 1386.168 17741.59 24.0886 169.9355
712 -7927.45 267.8956 17741.59 24.0886 178.0645
713 -8346.67 0 17550.31 25.4351 180
714 -8327.63 -563.481 17550.31 25.4351 -176.129
715 -8262.81 -1180.24 17550.31 25.4351 -171.871
716 -8164.28 -1735.37 17550.31 25.4351 -168
717 -8028.5 -2282.58 17550.31 25.4351 -164.129
718 -7836.86 -2872.39 17550.31 25.4351 -159.8709
719 -7625.06 -3394.9 17550.31 25.4351 -156
720 -7378.48 -3901.92 17550.31 25.4351 -152.129
721 -7068.4 -4438.99 17550.31 25.4351 -147.871
722 -6752.6 -4906.05 17550.31 25.4351 -144
723 -6405.99 -5350.72 17550.31 25.4351 -140.1291
724 -5991.02 -5811.59 17550.31 25.4351 -135.871
725 -5585.01 -6202.79 17550.31 25.4351 -132
726 -5153.52 -6565.68 17550.31 25.4351 -128.129
727 -4651.8 -6930.2 17550.31 25.4351 -123.8709
728 -4173.34 -7228.43 17550.31 25.4351 -120
729 -3675.83 -7493.68 17550.31 25.4351 -116.1291
730 -3109.28 -7745.92 17550.31 25.4351 -111.871
731 -2579.26 -7938.16 17550.31 25.4351 -108
732 -2037.48 -8094.17 17550.31 25.4351 -104.1291
733 -1430.87 -8223.11 17550.31 25.4351 -99.871
734 -872.465 -8300.95 17550.31 25.4351 -96
735 -310.08 -8340.91 17550.31 25.4351 -92.129
736 310.0795 -8340.91 17550.31 25.4351 -87.871
737 872.4648 -8300.95 17550.31 25.4351 -84
738 1430.869 -8223.11 17550.31 25.4351 -80.129
739 2037.476 -8094.17 17550.31 25.4351 -75.871
740 2579.264 -7938.16 17550.31 25.4351 -72
741 3109.282 -7745.92 17550.31 25.4351 -68.129
742 3675.826 -7493.68 17550.31 25.4351 -63.871
743 4173.336 -7228.43 17550.31 25.4351 -60
744 4651.804 -6930.2 17550.31 25.4351 -56.129
745 5153.524 -6565.68 17550.31 25.4351 -51.871
746 5585.014 -6202.79 17550.31 25.4351 -48
747 5991.02 -5811.59 17550.31 25.4351 -44.129
748 6405.988 -5350.72 17550.31 25.4351 -39.8709
749 6752.6 -4906.05 17550.31 25.4351 -36
750 7068.4 -4438.99 17550.31 25.4351 -32.129
751 7378.48 -3901.92 17550.31 25.4351 -27.871
752 7625.065 -3394.9 17550.31 25.4351 -24
753 7836.857 -2872.39 17550.31 25.4351 -20.1291
754 8028.497 -2282.58 17550.31 25.4351 -15.871
755 8164.278 -1735.37 17550.31 25.4351 -12
756 8262.806 -1180.24 17550.31 25.4351 -8.129
757 8327.63 -563.482 17550.31 25.4351 -3.871
758 8346.672 0 17550.31 25.4351 0
759 8327.63 563.4812 17550.31 25.4351 3.871
760 8262.806 1180.243 17550.31 25.4351 8.129
761 8164.278 1735.371 17550.31 25.4351 12
762 8028.497 2282.579 17550.31 25.4351 15.871
763 7836.858 2872.386 17550.31 25.4351 20.129
764 7625.065 3394.897 17550.31 25.4351 24
765 7378.48 3901.918 17550.31 25.4351 27.871
766 7068.401 4438.992 17550.31 25.4351 32.129
767 6752.6 4906.051 17550.31 25.4351 36
768 6405.989 5350.724 17550.31 25.4351 39.871
769 5991.021 5811.593 17550.31 25.4351 44.129
770 5585.014 6202.786 17550.31 25.4351 48
771 5153.524 6565.678 17550.31 25.4351 51.871
772 4651.805 6930.199 17550.31 25.4351 56.129
773 4173.336 7228.43 17550.31 25.4351 60
774 3675.826 7493.68 17550.31 25.4351 63.871
775 3109.282 7745.922 17550.31 25.4351 68.129
776 2579.264 7938.157 17550.31 25.4351 72
777 2037.477 8094.172 17550.31 25.4351 75.871
778 1430.869 8223.111 17550.31 25.4351 80.129
779 872.4648 8300.948 17550.31 25.4351 84
780 310.08 8340.911 17550.31 25.4351 87.871
781 -310.079 8340.911 17550.31 25.4351 92.129
782 -872.465 8300.948 17550.31 25.4351 96
783 -1430.87 8223.111 17550.31 25.4351 99.871
784 -2037.48 8094.173 17550.31 25.4351 104.1291
785 -2579.26 7938.157 17550.31 25.4351 108
786 -3109.28 7745.922 17550.31 25.4351 111.871
787 -3675.83 7493.68 17550.31 25.4351 116.1291
788 -4173.34 7228.43 17550.31 25.4351 120
789 -4651.8 6930.199 17550.31 25.4351 123.8709
790 -5153.52 6565.678 17550.31 25.4351 128.129
791 -5585.01 6202.786 17550.31 25.4351 132
792 -5991.02 5811.593 17550.31 25.4351 135.871
793 -6405.99 5350.725 17550.31 25.4351 140.129
794 -6752.6 4906.051 17550.31 25.4351 144
795 -7068.4 4438.992 17550.31 25.4351 147.871
796 -7378.48 3901.919 17550.31 25.4351 152.129
797 -7625.06 3394.897 17550.31 25.4351 156
798 -7836.86 2872.387 17550.31 25.4351 159.871
799 -8028.5 2282.58 17550.31 25.4351 164.129
800 -8164.28 1735.371 17550.31 25.4351 168
801 -8262.81 1180.244 17550.31 25.4351 171.871
802 -8327.63 563.4818 17550.31 25.4351 176.129
803 -8820.78 -266.535 17314.82 27.0065 -178.2692
804 -8788.6 -798.635 17314.82 27.0065 -174.8077
805 -8724.34 -1327.82 17314.82 27.0065 -171.3462
806 -8628.26 -1852.16 17314.82 27.0065 -167.8846
807 -8500.68 -2369.74 17314.82 27.0065 -164.4231
808 -8342.09 -2878.68 17314.82 27.0065 -160.9615
809 -8153.06 -3377.11 17314.82 27.0065 -157.5
810 -7934.28 -3863.22 17314.82 27.0065 -154.0384
811 -7686.55 -4335.23 17314.82 27.0065 -150.5769
812 -7410.77 -4791.42 17314.82 27.0065 -147.1154
813 -7107.95 -5230.13 17314.82 27.0065 -143.6538
814 -6779.2 -5649.76 17314.82 27.0065 -140.1923
815 -6425.71 -6048.77 17314.82 27.0065 -136.7308
816 -6048.77 -6425.71 17314.82 27.0065 -133.2692
817 -5649.76 -6779.2 17314.82 27.0065 -129.8077
818 -5230.13 -7107.95 17314.82 27.0065 -126.3462
819 -4791.42 -7410.77 17314.82 27.0065 -122.8846
820 -4335.23 -7686.55 17314.82 27.0065 -119.4231
821 -3863.22 -7934.28 17314.82 27.0065 -115.9616
822 -3377.11 -8153.06 17314.82 27.0065 -112.5
823 -2878.68 -8342.09 17314.82 27.0065 -109.0385
824 -2369.74 -8500.68 17314.82 27.0065 -105.5769
825 -1852.16 -8628.25 17314.82 27.0065 -102.1154
826 -1327.82 -8724.34 17314.82 27.0065 -98.6538
827 -798.636 -8788.6 17314.82 27.0065 -95.1923
828 -266.536 -8820.78 17314.82 27.0065 -91.7308
829 266.5353 -8820.78 17314.82 27.0065 -88.2692
830 798.6347 -8788.6 17314.82 27.0065 -84.8077
831 1327.82 -8724.34 17314.82 27.0065 -81.3462
832 1852.16 -8628.26 17314.82 27.0065 -77.8846
833 2369.742 -8500.68 17314.82 27.0065 -74.4231
834 2878.677 -8342.09 17314.82 27.0065 -70.9615
835 3377.108 -8153.06 17314.82 27.0065 -67.5
836 3863.216 -7934.28 17314.82 27.0065 -64.0385
837 4335.229 -7686.55 17314.82 27.0065 -60.5769
838 4791.421 -7410.77 17314.82 27.0065 -57.1154
839 5230.131 -7107.95 17314.82 27.0065 -53.6538
840 5649.756 -6779.2 17314.82 27.0065 -50.1923
841 6048.766 -6425.71 17314.82 27.0065 -46.7308
842 6425.705 -6048.77 17314.82 27.0065 -43.2692
843 6779.198 -5649.76 17314.82 27.0065 -39.8077
844 7107.954 -5230.13 17314.82 27.0065 -36.3461
845 7410.773 -4791.42 17314.82 27.0065 -32.8846
846 7686.551 -4335.23 17314.82 27.0065 -29.4231
847 7934.282 -3863.22 17314.82 27.0065 -25.9616
848 8153.062 -3377.11 17314.82 27.0065 -22.5
849 8342.092 -2878.68 17314.82 27.0065 -19.0385
850 8500.682 -2369.74 17314.82 27.0065 -15.5769
851 8628.255 -1852.16 17314.82 27.0065 -12.1154
852 8724.344 -1327.82 17314.82 27.0065 -8.6538
853 8788.598 -798.636 17314.82 27.0065 -5.1923
854 8820.785 -266.536 17314.82 27.0065 -1.7308
855 8820.785 266.5352 17314.82 27.0065 1.7308
856 8788.599 798.6346 17314.82 27.0065 5.1923
857 8724.344 1327.82 17314.82 27.0065 8.6538
858 8628.255 1852.16 17314.82 27.0065 12.1154
859 8500.682 2369.742 17314.82 27.0065 15.5769
860 8342.092 2878.677 17314.82 27.0065 19.0385
861 8153.062 3377.108 17314.82 27.0065 22.5
862 7934.283 3863.216 17314.82 27.0065 25.9615
863 7686.551 4335.228 17314.82 27.0065 29.4231
864 7410.773 4791.421 17314.82 27.0065 32.8846
865 7107.954 5230.13 17314.82 27.0065 36.3461
866 6779.198 5649.756 17314.82 27.0065 39.8077
867 6425.706 6048.766 17314.82 27.0065 43.2692
868 6048.768 6425.705 17314.82 27.0065 46.7308
869 5649.757 6779.198 17314.82 27.0065 50.1923
870 5230.13 7107.954 17314.82 27.0065 53.6539
871 4791.422 7410.772 17314.82 27.0065 57.1154
872 4335.229 7686.551 17314.82 27.0065 60.5769
873 3863.217 7934.282 17314.82 27.0065 64.0385
874 3377.109 8153.061 17314.82 27.0065 67.5
875 2878.678 8342.091 17314.82 27.0065 70.9615
876 2369.743 8500.682 17314.82 27.0065 74.4231
877 1852.161 8628.254 17314.82 27.0065 77.8846
878 1327.821 8724.343 17314.82 27.0065 81.3462
879 798.6352 8788.598 17314.82 27.0065 84.8077
880 266.5358 8820.784 17314.82 27.0065 88.2692
881 -266.536 8820.785 17314.82 27.0065 91.7308
882 -798.635 8788.598 17314.82 27.0065 95.1923
883 -1327.82 8724.344 17314.82 27.0065 98.6538
884 -1852.16 8628.255 17314.82 27.0065 102.1154
885 -2369.74 8500.682 17314.82 27.0065 105.5769
886 -2878.68 8342.092 17314.82 27.0065 109.0385
887 -3377.11 8153.062 17314.82 27.0065 112.5
888 -3863.22 7934.283 17314.82 27.0065 115.9616
889 -4335.23 7686.551 17314.82 27.0065 119.4231
890 -4791.42 7410.773 17314.82 27.0065 122.8846
891 -5230.13 7107.954 17314.82 27.0065 126.3461
892 -5649.76 6779.198 17314.82 27.0065 129.8077
893 -6048.77 6425.706 17314.82 27.0065 133.2692
894 -6425.71 6048.768 17314.82 27.0065 136.7308
895 -6779.2 5649.757 17314.82 27.0065 140.1923
896 -7107.95 5230.13 17314.82 27.0065 143.6538
897 -7410.77 4791.422 17314.82 27.0065 147.1154
898 -7686.55 4335.229 17314.82 27.0065 150.5769
899 -7934.28 3863.217 17314.82 27.0065 154.0385
900 -8153.06 3377.109 17314.82 27.0065 157.5
901 -8342.09 2878.678 17314.82 27.0065 160.9615
902 -8500.68 2369.743 17314.82 27.0065 164.4231
903 -8628.25 1852.161 17314.82 27.0065 167.8846
904 -8724.34 1327.821 17314.82 27.0065 171.3461
905 -8788.6 798.6354 17314.82 27.0065 174.8077
906 -8820.78 266.5359 17314.82 27.0065 178.2692
907 -9230.38 0 17102.06 28.3568 180
908 -9213.54 -557.316 17102.06 28.3568 -176.5385
909 -9163.08 -1112.6 17102.06 28.3568 -173.0769
910 -9079.19 -1663.82 17102.06 28.3568 -169.6154
911 -8962.16 -2208.97 17102.06 28.3568 -166.1539
912 -8812.44 -2746.07 17102.06 28.3568 -162.6923
913 -8630.56 -3273.14 17102.06 28.3568 -159.2308
914 -8417.18 -3788.27 17102.06 28.3568 -155.7692
915 -8173.1 -4289.57 17102.06 28.3568 -152.3077
916 -7899.19 -4775.22 17102.06 28.3568 -148.8462
917 -7596.45 -5243.45 17102.06 28.3568 -145.3846
918 -7266 -5692.55 17102.06 28.3568 -141.9231
919 -6909.04 -6120.87 17102.06 28.3568 -138.4616
920 -6526.86 -6526.86 17102.06 28.3568 -135
921 -6120.87 -6909.04 17102.06 28.3568 -131.5384
922 -5692.55 -7266 17102.06 28.3568 -128.0769
923 -5243.45 -7596.45 17102.06 28.3568 -124.6154
924 -4775.22 -7899.19 17102.06 28.3568 -121.1538
925 -4289.57 -8173.1 17102.06 28.3568 -117.6923
926 -3788.27 -8417.18 17102.06 28.3568 -114.2308
927 -3273.14 -8630.55 17102.06 28.3568 -110.7693
928 -2746.07 -8812.44 17102.06 28.3568 -107.3077
929 -2208.97 -8962.16 17102.06 28.3568 -103.8461
930 -1663.82 -9079.19 17102.06 28.3568 -100.3846
931 -1112.6 -9163.08 17102.06 28.3568 -96.9231
932 -557.317 -9213.54 17102.06 28.3568 -93.4615
933 0 -9230.38 17102.06 28.3568 -90
934 557.3157 -9213.54 17102.06 28.3568 -86.5385
935 1112.599 -9163.08 17102.06 28.3568 -83.0769
936 1663.821 -9079.19 17102.06 28.3568 -79.6154
937 2208.974 -8962.16 17102.06 28.3568 -76.1538
938 2746.066 -8812.44 17102.06 28.3568 -72.6923
939 3273.137 -8630.56 17102.06 28.3568 -69.2308
940 3788.265 -8417.18 17102.06 28.3568 -65.7692
941 4289.57 -8173.1 17102.06 28.3568 -62.3077
942 4775.224 -7899.19 17102.06 28.3568 -58.8462
943 5243.453 -7596.45 17102.06 28.3568 -55.3846
944 5692.549 -7266 17102.06 28.3568 -51.9231
945 6120.873 -6909.04 17102.06 28.3568 -48.4615
