PMTID_sim Type X Y Z Theta Phi PMTID RelativeDEV Gain TimeOffset DarkRateV MeanGain
4198 Hamamatsu 7136.9886 15104.1422 9930.1882 59.2715 64.7084 293085440 0.239575 0.982543 -23.7249 7355.0 1.01503
4199 HighQENNVT 6636.3484 15330.7077 9930.1882 59.2715 66.5932 293089792 0.22577 0.974681 10.2311 48304.8 1.10356
4200 Hamamatsu 6128.5259 15540.685 9930.1882 59.2715 68.478 293093632 0.230933 0.969126 -25.4219 8276.28 1.01404
4201 HighQENNVT 5614.0719 15733.8462 9930.1882 59.2715 70.3628 293097984 0.259679 0.976006 18.2081 31496.5 1.10121
4202 Hamamatsu 5093.5432 15909.9823 9930.1881 59.2715 72.2477 293101824 0.23755 0.964255 -28.0179 6795.23 1.01836
4203 HighQENNVT 4567.5029 16068.9028 9930.1881 59.2715 74.1325 293106176 0.229902 0.989676 8.99307 52321.3 1.12658
4204 Hamamatsu 4036.5201 16210.4357 9930.1881 59.2715 76.0173 293110016 0.24499 0.952705 -32.6039 3837.74 1.01828
4205 NNVT 3501.1698 16334.4278 9930.188 59.2715 77.9021 293114368 0.243606 0.969562 17.9711 39943.7 1.10285
4206 Hamamatsu 2962.0309 16440.745 9930.188 59.2715 79.7869 293118208 0.228562 0.983154 -27.4009 6739.59 1.01329
4207 Hamamatsu 2419.6869 16529.2722 9930.1879 59.2715 81.6717 293122304 0.202953 0.958698 -33.3319 8168.03 1.01502
4208 HighQENNVT 1874.7246 16599.9136 9930.1879 59.2715 83.5566 293126656 0.249173 0.966304 9.66309 38541.4 1.1006
4209 Hamamatsu 1327.7337 16652.5929 9930.1878 59.2715 85.4414 293130496 0.213009 0.956845 -28.9039 5907.31 1.01555
4210 Hamamatsu 779.3053 16687.253 9930.1877 59.2715 87.3262 293134592 0.233127 0.963022 -32.5079 7118.07 1.01063
4211 NNVT 230.0355 16703.8562 9930.1876 59.2715 89.211 293138944 0.231947 0.952485 10.6111 37192.8 1.10913
4212 HighQENNVT -319.4832 16702.3849 9930.1876 59.2715 91.0958 293143040 0.236271 0.96394 12.1161 51188.1 1.11079
4213 Hamamatsu -868.6571 16682.8404 9930.1876 59.2715 92.9806 293146880 0.226043 0.979691 -31.3899 7918.57 1.0178
4214 NNVT -1416.8923 16645.2439 9930.1876 59.2715 94.8655 293151232 0.223355 0.960641 5.05307 12870.8 1.09796
4215 Hamamatsu -1963.5924 16589.6364 9930.1876 59.2715 96.7503 293155072 0.261177 0.957999 -32.5869 14493.5 1.01464
4216 Hamamatsu -2508.168 16516.0777 9930.1876 59.2715 98.6351 293159168 0.222128 0.971658 -29.6699 9975.4 1.01302
4217 NNVT -3050.0302 16424.6475 9930.1876 59.2715 100.5199 293163520 0.231109 0.97719 8.23108 15150.5 1.09208
4218 HighQENNVT -3588.5925 16315.4446 9930.1876 59.2715 102.4047 293167616 0.218872 0.98263 9.75409 34411.0 1.11229
4219 Hamamatsu -4123.2702 16188.5877 9930.1876 59.2715 104.2895 293171456 0.252951 0.9675 -28.7359 8297.47 1.01398
4220 NNVT -4653.487 16044.2135 9930.1876 59.2715 106.1743 293175808 0.230844 0.972716 9.17508 15313.5 1.09303
4221 Hamamatsu -5178.6687 15882.4784 9930.1876 59.2715 108.0592 293179648 0.255866 0.978893 -24.8909 11303.8 1.01211
4222 Hamamatsu -5698.2484 15703.5567 9930.1876 59.2715 109.944 293183744 0.22557 0.975969 -34.3189 10832.6 1.01565
4223 HighQENNVT -6211.6599 15507.6436 9930.1876 59.2715 111.8288 293188096 0.215465 0.958923 13.4881 14107.9 1.1083
4224 NNVT -6718.3504 15294.9501 9930.1876 59.2715 113.7136 293192192 0.245296 0.956333 8.76407 53379.1 1.10746
4225 Hamamatsu -7217.7714 15065.7063 9930.1876 59.2715 115.5984 293196032 0.227509 0.967595 -27.4889 6121.94 1.01999
4226 Hamamatsu -7709.382 14820.1606 9930.1876 59.2715 117.4833 293200128 0.228754 0.969207 -33.6019 6176.13 1.01594
4227 NNVT -8192.6523 14558.5775 9930.1876 59.2715 119.3681 293204480 0.2395 0.960074 12.1531 23339.4 1.10607
4228 Hamamatsu -8667.056 14281.2419 9930.1876 59.2715 121.2529 293208320 0.246307 0.973962 -28.6429 7576.89 1.01126
4229 Hamamatsu -9132.0815 13988.453 9930.1876 59.2715 123.1377 293212416 0.22169 0.963448 -30.2829 7363.96 1.01403
4230 HighQENNVT -9587.2248 13680.5281 9930.1876 59.2715 125.0225 293216768 0.246293 0.969282 7.40207 35890.2 1.10188
4231 HighQENNVT -10031.9946 13357.7998 9930.1876 59.2715 126.9073 293220864 0.228779 0.963582 10.6591 39343.2 1.10916
4232 Hamamatsu -10465.9097 13020.6169 9930.1876 59.2715 128.7922 293224704 0.231327 0.975919 -31.7279 9193.51 1.01372
4233 HighQENNVT -10888.4992 12669.3455 9930.1876 59.2715 130.677 293229056 0.250525 0.980434 10.8081 47957.0 1.10233
4234 Hamamatsu -11299.307 12304.3647 9930.1876 59.2715 132.5618 293232896 0.208921 0.981372 -28.3109 6078.27 1.01879
4235 Hamamatsu -11697.8882 11926.0698 9930.1876 59.2715 134.4466 293236992 0.210115 0.97174 -30.1229 6484.69 1.01076
4236 HighQENNVT -12083.8116 11534.87 9930.1876 59.2715 136.3314 293241344 0.238242 0.957688 8.74109 40588.1 1.10084
4237 NNVT -12456.6607 11131.1874 9930.1876 59.2715 138.2162 293245440 0.249923 0.976578 9.40408 51687.9 1.10614
4238 Hamamatsu -12816.03 10715.461 9930.1876 59.2715 140.1011 293249280 0.237262 0.966995 -32.0839 7198.69 1.01486
4239 Hamamatsu -13161.5314 10288.1398 9930.1876 59.2715 141.9859 293253376 0.225897 0.970656 -30.6179 7280.12 1.02049
4240 HighQENNVT -13492.7912 9849.6861 9930.1876 59.2715 143.8707 293257728 0.2607 0.98043 9.65707 33016.5 1.11286
4241 Hamamatsu -13809.4506 9400.5746 9930.1876 59.2715 145.7555 293261568 0.228239 0.972735 -33.4709 7414.37 1.01435
4242 NNVT -14111.1663 8941.2927 9930.1876 59.2715 147.6403 293265920 0.227936 0.959387 14.4021 47320.1 1.12338
4243 NNVT -14397.6137 8472.3343 9930.1876 59.2715 149.5251 293270016 0.25622 0.979127 10.6771 38225.8 1.09975
4244 Hamamatsu -14668.482 7994.2083 9930.1876 59.2715 151.41 293273856 0.219925 0.972932 -32.1169 3880.74 1.01261
4245 Hamamatsu -14923.4784 7507.4311 9930.1876 59.2715 153.2948 293277952 0.206743 0.977376 -25.9729 8792.46 1.00911
4246 HighQENNVT -15162.3266 7012.5304 9930.1876 59.2715 155.1796 293282304 0.233095 0.961162 13.4621 36856.1 1.09462
4247 Hamamatsu -15384.7668 6510.0445 9930.1876 59.2715 157.0644 293286144 0.221972 0.981831 -29.7159 4847.41 1.0178
4248 Hamamatsu -15590.5606 6000.5123 9930.1876 59.2715 158.9492 293290240 0.224103 0.963732 -26.1539 8028.05 1.0175
4249 HighQENNVT -15779.4844 5484.4872 9930.1876 59.2715 160.834 293294592 0.216889 0.961589 10.7351 39732.5 1.09387
4250 HighQENNVT -15951.3338 4962.5276 9930.1876 59.2715 162.7189 293298688 0.254396 0.968724 2.81808 55468.9 1.10898
4251 Hamamatsu -16105.9227 4435.1981 9930.1876 59.2715 164.6037 293302528 0.223988 0.966261 -31.3379 8411.22 1.01511
4252 Hamamatsu -16243.0839 3903.0698 9930.1876 59.2715 166.4885 293306624 0.235958 0.957433 -25.2459 6056.5 1.02144
4253 NNVT -16362.6691 3366.7178 9930.1876 59.2715 168.3733 293310976 0.249685 0.972075 14.5261 41552.8 1.1003
4254 Hamamatsu -16464.5488 2826.7228 9930.1876 59.2715 170.2581 293314816 0.220323 0.963458 -29.6899 5983.02 1.01683
4255 HighQENNVT -16548.6128 2283.669 9930.1876 59.2715 172.1429 293319168 0.245559 0.97046 6.36108 50055.5 1.10818
4256 NNVT -16614.7701 1738.1442 9930.1876 59.2715 174.0278 293323264 0.238806 0.961213 8.33908 43743.9 1.10275
4257 Hamamatsu -16662.949 1190.7386 9930.1876 59.2715 175.9126 293327104 0.211033 0.984663 -30.0509 6701.74 1.01681
4258 Hamamatsu -16693.0976 642.0447 9930.1876 59.2715 177.7974 293331200 0.226926 0.955408 -28.5749 6281.07 1.01503
4259 HighQENNVT -16705.1832 92.6565 9930.1876 59.2715 179.6822 293335552 0.221793 0.963683 9.45407 37208.7 1.09513
4260 HighQENNVT -16932.62 -184.5997 9535.8616 60.6148 -179.3754 291508736 0.233314 0.971922 8.65109 17542.1 1.11301
4261 HighQENNVT -16917.3874 -741.419 9535.8616 60.6148 -177.4906 291512832 0.257185 0.97076 16.5231 20490.9 1.09238
4262 HighQENNVT -16883.849 -1297.4368 9535.8616 60.6148 -175.6058 291516928 0.250893 0.978242 17.2401 13424.2 1.10817
4263 HighQENNVT -16832.0413 -1852.0491 9535.8616 60.6148 -173.7209 291521024 0.239276 0.95763 12.2141 20259.6 1.10736
4264 HighQENNVT -16762.0202 -2404.6576 9535.8616 60.6148 -171.8361 291525120 0.267152 0.973977 17.1971 25549.6 1.10989
4265 HighQENNVT -16673.8614 -2954.6648 9535.8616 60.6148 -169.9513 291529216 0.25474 0.980968 11.6021 26641.5 1.11604
4266 HighQENNVT -16567.66 -3501.4771 9535.8616 60.6148 -168.0665 291533312 0.26411 0.963877 14.8461 20131.8 1.10479
4267 HighQENNVT -16443.5319 -4044.4971 9535.8616 60.6148 -166.1817 291537408 0.248729 0.965953 15.9481 16240.6 1.09837
4268 HighQENNVT -16301.6107 -4583.1416 9535.8616 60.6148 -164.2969 291541504 0.266035 0.957755 11.9471 29587.7 1.09493
4269 HighQENNVT -16142.05 -5116.8271 9535.8616 60.6148 -162.412 291545600 0.267082 0.995522 12.3591 43789.0 1.10257
4270 HighQENNVT -15965.0218 -5644.9781 9535.8616 60.6148 -160.5272 291549696 0.280889 0.961734 14.6661 40004.8 1.10236
4271 HighQENNVT -15770.7194 -6167.0178 9535.8616 60.6148 -158.6424 291553792 0.243141 0.969127 11.7751 11934.3 1.10197
4272 HighQENNVT -15559.3518 -6682.385 9535.8616 60.6148 -156.7576 291557888 0.24441 0.958496 14.3661 17432.5 1.10735
4273 HighQENNVT -15331.1479 -7190.5217 9535.8616 60.6148 -154.8728 291561984 0.210392 0.9791 7.34607 13826.0 1.12284
4274 HighQENNVT -15086.355 -7690.8771 9535.8616 60.6148 -152.988 291566080 0.247004 0.984802 7.57507 15511.4 1.10681
4275 HighQENNVT -14825.2363 -8182.9131 9535.8616 60.6148 -151.1031 291570176 0.25021 0.967007 14.5821 39726.6 1.09593
4276 HighQENNVT -14548.0768 -8666.0926 9535.8616 60.6148 -149.2183 291574272 0.255589 0.962133 15.2221 19524.9 1.11451
4277 HighQENNVT -14255.1752 -9139.8949 9535.8616 60.6148 -147.3335 291578368 0.237687 0.966636 11.9341 42997.1 1.10511
4278 NNVT -13946.8486 -9603.8072 9535.8616 60.6148 -145.4487 291582464 0.228475 0.970341 11.2941 13621.9 1.10206
4279 HighQENNVT -13623.4309 -10057.3271 9535.8616 60.6148 -143.5639 291586560 0.235219 0.952675 9.50409 17715.8 1.10693
4280 HighQENNVT -13285.2713 -10499.9651 9535.8616 60.6148 -141.679 291590656 0.270224 0.979066 15.7321 28303.6 1.09964
4281 HighQENNVT -12932.7368 -10931.2404 9535.8616 60.6148 -139.7942 291594752 0.212296 0.975737 12.3231 11668.8 1.09942
4282 HighQENNVT -12566.2078 -11350.6881 9535.8616 60.6148 -137.9094 291598848 0.235051 0.992488 6.87808 19553.4 1.10283
4283 HighQENNVT -12186.0812 -11757.8537 9535.8616 60.6148 -136.0246 291602944 0.245844 0.950008 7.29507 22143.1 1.09883
4284 HighQENNVT -11792.7685 -12152.2965 9535.8616 60.6148 -134.1398 291607040 0.25421 0.970061 2.43109 19781.8 1.10792
4285 NNVT -11386.6939 -12533.5909 9535.8616 60.6148 -132.255 291611136 0.253065 0.971784 17.9441 18210.5 1.09602
4286 HighQENNVT -10968.2991 -12901.3222 9535.8616 60.6148 -130.3701 291615232 0.253639 0.962031 7.30209 47436.5 1.10512
4287 NNVT -10538.0357 -13255.0934 9535.8616 60.6148 -128.4853 291619328 0.224393 0.973679 11.1531 9424.21 1.10638
4288 HighQENNVT -10096.3695 -13594.5217 9535.8616 60.6148 -126.6005 291623424 0.266373 0.968117 12.6651 22660.2 1.09463
4289 HighQENNVT -9643.7785 -13919.2397 9535.8616 60.6148 -124.7157 291627520 0.248868 0.969963 14.7031 21250.0 1.10337
4290 HighQENNVT -9180.7544 -14228.8948 9535.8616 60.6148 -122.8309 291631616 0.274992 0.989726 13.3961 28805.4 1.10579
4291 HighQENNVT -8707.7943 -14523.1545 9535.8616 60.6148 -120.9461 291635712 0.250949 0.964314 12.4541 26853.1 1.11609
4292 HighQENNVT -8225.4118 -14801.6992 9535.8616 60.6148 -119.0612 291639808 0.251039 0.958144 9.00607 28734.2 1.11913
4293 HighQENNVT -7734.1289 -15064.2274 9535.8616 60.6148 -117.1764 291643904 0.237154 0.967788 10.7441 20836.9 1.10375
4294 HighQENNVT -7234.4759 -15310.4558 9535.8616 60.6148 -115.2916 291648000 0.25879 0.967105 11.0961 26595.6 1.10004
4295 HighQENNVT -6726.9972 -15540.116 9535.8616 60.6148 -113.4068 291652096 0.267897 0.958919 14.0561 27778.0 1.10771
4296 HighQENNVT -6212.2382 -15752.9615 9535.8616 60.6148 -111.522 291656192 0.239221 0.967059 12.1911 22061.3 1.09274
4297 HighQENNVT -5690.7572 -15948.7611 9535.8616 60.6148 -109.6372 291660288 0.24915 0.973079 9.51108 54691.3 1.1158
4298 HighQENNVT -5163.1184 -16127.3032 9535.8616 60.6148 -107.7523 291664384 0.249447 0.953872 4.00308 22796.7 1.10064
4299 HighQENNVT -4629.8927 -16288.3944 9535.8616 60.6148 -105.8675 291668480 0.258744 0.981902 10.6511 28865.0 1.10348
4300 HighQENNVT -4091.6571 -16431.8606 9535.8616 60.6148 -103.9827 291672576 0.237067 0.957212 8.70007 15327.2 1.10287
4301 HighQENNVT -3548.9943 -16557.5463 9535.8616 60.6148 -102.0979 291676672 0.269729 0.95112 11.4071 36832.8 1.10787
4302 HighQENNVT -3002.491 -16665.3157 9535.8616 60.6148 -100.2131 291680768 0.250504 0.976322 15.1201 21580.9 1.10311
4303 HighQENNVT -2452.7389 -16755.0521 9535.8616 60.6148 -98.3283 291684864 0.256746 0.952518 10.6691 35875.3 1.09886
4304 HighQENNVT -1900.3328 -16826.6584 9535.8616 60.6148 -96.4434 291688960 0.237572 0.965637 5.45508 19936.8 1.09477
4305 HighQENNVT -1345.8703 -16880.0572 9535.8616 60.6148 -94.5586 291693056 0.242395 0.971878 14.9251 41222.3 1.12267
4306 HighQENNVT -789.9508 -16915.1907 9535.8616 60.6148 -92.6738 291697152 0.252229 0.955747 13.3771 50042.4 1.105
4307 HighQENNVT -233.1777 -16932.0208 9535.8616 60.6148 -90.789 291701248 0.225801 0.959451 16.3331 9564.54 1.10975
4308 HighQENNVT 323.8466 -16930.5293 9535.8616 60.6148 -88.9042 291705344 0.282307 0.96851 6.45108 23073.9 1.11296
4309 HighQENNVT 880.5218 -16910.7179 9535.8616 60.6148 -87.0194 291709440 0.264843 0.970344 15.0331 17843.1 1.10455
4310 HighQENNVT 1436.2455 -16872.6079 9535.8616 60.6148 -85.1345 291713536 0.245941 0.968672 6.89508 40454.2 1.10371
4311 HighQENNVT 1990.4133 -16816.2408 9535.8616 60.6148 -83.2497 291717632 0.235448 0.960213 4.76608 12445.3 1.11561
4312 HighQENNVT 2542.4275 -16741.6774 9535.8616 60.6148 -81.3649 291721728 0.258469 0.949193 11.0401 36509.5 1.10166
4313 HighQENNVT 3091.6911 -16648.9983 9535.8616 60.6148 -79.4801 291725824 0.253359 0.977036 9.69006 46130.7 1.11607
4314 HighQENNVT 3637.6099 -16538.3038 9535.8616 60.6148 -77.5953 291729920 0.274029 0.983026 11.5011 51509.3 1.09686
4315 HighQENNVT 4179.591 -16409.7141 9535.8616 60.6148 -75.7105 291734016 0.237779 0.985047 13.8341 14528.2 1.09149
4316 HighQENNVT 4717.0502 -16263.3679 9535.8616 60.6148 -73.8257 291738112 0.281616 0.958219 11.7631 13748.8 1.10027
4317 HighQENNVT 5249.4056 -16099.4236 9535.8616 60.6148 -71.9408 291742208 0.240069 0.97796 14.6791 47019.0 1.10496
4318 HighQENNVT 5776.0825 -15918.058 9535.8616 60.6148 -70.056 291746304 0.252337 0.977138 12.1491 12878.9 1.11487
4319 HighQENNVT 6296.5068 -15719.4688 9535.8616 60.6148 -68.1712 291750400 0.250831 0.981527 14.7451 26089.8 1.10267
4320 HighQENNVT 6810.1184 -15503.87 9535.8616 60.6148 -66.2864 291754496 0.264326 0.972878 16.1801 20758.8 1.11415
4321 HighQENNVT 7316.3612 -15271.495 9535.8616 60.6148 -64.4016 291758592 0.246166 0.97613 16.7461 38973.3 1.1212
4322 HighQENNVT 7814.6869 -15022.5952 9535.8616 60.6148 -62.5168 291762688 0.220506 1.00319 10.6301 16502.7 1.10475
4323 HighQENNVT 8304.5584 -14757.4391 9535.8616 60.6148 -60.6319 291766784 0.265665 0.962104 10.9961 28768.5 1.10578
4324 HighQENNVT 8785.4422 -14476.3153 9535.8616 60.6148 -58.7471 291770880 0.249986 0.975477 11.1911 30943.1 1.10139
4325 HighQENNVT 9256.8197 -14179.5271 9535.8616 60.6148 -56.8623 291774976 0.25173 0.951169 12.9871 43078.1 1.10461
4326 HighQENNVT 9718.18 -13867.3962 9535.8616 60.6148 -54.9775 291779072 0.252928 0.972228 4.17908 13175.3 1.09825
4327 HighQENNVT 10169.025 -13540.2596 9535.8616 60.6148 -53.0927 291783168 0.273052 0.991406 8.06107 17212.0 1.10691
4328 HighQENNVT 10608.8672 -13198.471 9535.8616 60.6148 -51.2078 291787264 0.244825 0.972453 10.9961 32244.0 1.0967
4329 HighQENNVT 11037.229 -12842.4014 9535.8616 60.6148 -49.323 291791360 0.242559 0.978826 11.1301 21456.3 1.09536
4330 HighQENNVT 11453.6482 -12472.4353 9535.8616 60.6148 -47.4382 291795456 0.265194 0.97495 17.0581 39895.7 1.11217
4331 HighQENNVT 11857.6739 -12088.9731 9535.8616 60.6148 -45.5534 291799552 0.269506 0.972191 13.5671 13461.9 1.10536
4332 NNVT 12248.8687 -11692.4298 9535.8616 60.6148 -43.6686 291803648 0.230907 0.988366 12.0621 25111.5 1.10202
4333 HighQENNVT 12626.8107 -11283.2331 9535.8616 60.6148 -41.7838 291807744 0.255848 0.982521 15.0131 17792.5 1.10581
4334 HighQENNVT 12991.0888 -10861.8282 9535.8616 60.6148 -39.8989 291811840 0.254973 0.959101 10.7091 40137.4 1.09629
4335 HighQENNVT 13341.3096 -10428.67 9535.8616 60.6148 -38.0141 291815936 0.269448 0.97213 11.4711 24507.9 1.09553
4336 HighQENNVT 13677.0941 -9984.2273 9535.8616 60.6148 -36.1293 291820032 0.254279 0.980518 7.53207 40325.6 1.09252
4337 NNVT 13998.079 -9528.9812 9535.8616 60.6148 -34.2445 291824128 0.250646 0.983746 10.0831 12769.7 1.10386
4338 NNVT 14303.9159 -9063.4258 9535.8616 60.6148 -32.3597 291828224 0.220287 0.973155 11.6911 37934.7 1.11405
4339 HighQENNVT 14594.2761 -8588.0618 9535.8616 60.6148 -30.4749 291832320 0.255695 0.958159 10.2831 26396.0 1.10486
4340 HighQENNVT 14868.8442 -8103.4049 9535.8616 60.6148 -28.59 291836416 0.228312 0.950818 13.1611 17806.0 1.12958
4341 HighQENNVT 15127.3238 -7609.9786 9535.8616 60.6148 -26.7052 291840512 0.278729 0.95399 8.00208 27405.6 1.11188
4342 HighQENNVT 15369.4345 -7108.3178 9535.8616 60.6148 -24.8204 291844608 0.264483 0.961976 9.13007 20582.0 1.10657
4343 HighQENNVT 15594.9132 -6598.9683 9535.8616 60.6148 -22.9356 291848704 0.267358 0.966654 9.88107 33436.9 1.1095
4344 HighQENNVT 15803.518 -6082.4762 9535.8616 60.6148 -21.0508 291852800 0.23648 0.988969 9.15207 18477.6 1.1121
4345 HighQENNVT 15995.0224 -5559.4026 9535.8616 60.6148 -19.166 291856896 0.261612 0.971379 12.5711 25947.7 1.10195
4346 HighQENNVT 16169.2191 -5030.3133 9535.8616 60.6148 -17.2811 291860992 0.25781 0.960143 9.33908 30099.5 1.1099
4347 HighQENNVT 16325.9197 -4495.7808 9535.8616 60.6148 -15.3963 291865088 0.267995 0.982047 10.6441 37335.1 1.1015
4348 HighQENNVT 16464.9544 -3956.384 9535.8616 60.6148 -13.5115 291869184 0.236982 0.978743 7.99408 10702.1 1.10885
4349 HighQENNVT 16586.1731 -3412.7057 9535.8616 60.6148 -11.6267 291873280 0.247813 0.961121 9.97906 19244.1 1.10942
4350 HighQENNVT 16689.4444 -2865.3347 9535.8616 60.6148 -9.7419 291877376 0.264988 0.95869 9.70209 27349.1 1.11479
4351 HighQENNVT 16774.6567 -2314.8632 9535.8616 60.6148 -7.8571 291881472 0.232698 0.968918 10.4371 12722.2 1.11188
4352 HighQENNVT 16841.7177 -1761.8868 9535.8616 60.6148 -5.9722 291885568 0.302817 0.97123 7.81308 23938.4 1.10088
4353 HighQENNVT 16890.5548 -1207.004 9535.8616 60.6148 -4.0874 291889664 0.269444 0.976382 12.6631 26540.2 1.09203
4354 HighQENNVT 16921.1152 -650.8153 9535.8616 60.6148 -2.2026 291893760 0.250156 0.970397 13.5651 30917.4 1.0977
4355 NNVT 16933.3658 -93.9227 9535.8616 60.6148 -0.3178 291897856 0.242088 0.970487 10.1601 41868.7 1.1091
4356 HighQENNVT 16927.2935 463.0713 9535.8616 60.6148 1.567 291901952 0.235657 0.971778 10.8661 12280.4 1.10562
4357 HighQENNVT 16902.9047 1019.5649 9535.8617 60.6148 3.4518 291906048 0.284635 0.970267 14.0611 20506.5 1.09401
4358 HighQENNVT 16860.2258 1574.9558 9535.8617 60.6148 5.3367 291910144 0.25724 0.958177 11.1601 27311.3 1.10175
4359 HighQENNVT 16799.3032 2128.6405 9535.8617 60.6148 7.2215 291914240 0.234104 0.959788 10.8241 14231.6 1.10584
4360 HighQENNVT 16720.2026 2680.023 9535.8617 60.6148 9.1063 291918336 0.25686 0.97316 4.77408 17593.4 1.10327
4361 HighQENNVT 16623.0097 3228.505 9535.8617 60.6148 10.9911 291922432 0.260292 0.970824 15.7381 35142.5 1.11024
4362 HighQENNVT 16507.829 3773.4967 9535.8617 60.6148 12.8759 291926528 0.245014 0.971645 13.4711 16310.8 1.11066
4363 HighQENNVT 16374.7864 4314.4022 9535.8617 60.6148 14.7607 291930624 0.267448 0.980044 7.77908 27104.4 1.09809
4364 HighQENNVT 16224.0251 4850.6399 9535.8618 60.6148 16.6456 291934720 0.27539 0.963512 7.06107 11457.7 1.1048
4365 HighQENNVT 16055.7085 5381.6282 9535.8618 60.6148 18.5304 291938816 0.264632 0.971659 13.2921 40381.6 1.11359
4366 HighQENNVT 15870.0174 5906.7963 9535.8618 60.6148 20.4152 291942912 0.244726 0.985432 14.6451 21318.7 1.10632
4367 HighQENNVT 15667.155 6425.57 9535.8618 60.6148 22.3 291947008 0.254056 0.951946 14.9761 24132.4 1.10714
4368 HighQENNVT 15447.3395 6937.3912 9535.8619 60.6148 24.1848 291951104 0.251447 0.986559 7.43109 21521.2 1.09855
4369 HighQENNVT 15210.8089 7441.7059 9535.8619 60.6148 26.0696 291955200 0.258513 0.971705 13.2621 18567.2 1.10263
4370 HighQENNVT 14957.8196 7937.9673 9535.8619 60.6148 27.9545 291959296 0.253329 0.972426 17.0631 19846.2 1.09559
4371 HighQENNVT 14688.6435 8425.6421 9535.8619 60.6148 29.8393 291963392 0.253528 0.980843 11.2311 35369.5 1.1017
4372 HighQENNVT 14403.5744 8904.1977 9535.862 60.6148 31.7241 291967488 0.251743 0.984139 10.5651 41225.4 1.11595
4373 NNVT 14102.9196 9373.1185 9535.862 60.6148 33.6089 291971584 0.248204 0.982082 12.0461 20539.9 1.09631
4374 HighQENNVT 13787.0049 9831.8965 9535.862 60.6148 35.4937 291975680 0.255932 0.953372 10.2051 24755.2 1.11066
4375 HighQENNVT 13456.1714 10280.0361 9535.8621 60.6148 37.3785 291979776 0.246348 0.967469 13.5481 29652.9 1.11652
4376 HighQENNVT 13110.7776 10717.0519 9535.8621 60.6148 39.2634 291983872 0.239652 0.975327 13.0261 48519.4 1.0942
4377 HighQENNVT 12751.1971 11142.4711 9535.8621 60.6148 41.1482 291987968 0.255241 0.977763 10.0821 20036.0 1.09653
4378 HighQENNVT 12377.8188 11555.8336 9535.8621 60.6148 43.033 291992064 0.289883 0.966396 10.5011 29192.7 1.09867
4379 HighQENNVT 11991.0468 11956.6921 9535.8622 60.6148 44.9178 291996160 0.264673 0.969808 15.9231 26332.8 1.09664
4380 HighQENNVT 11591.2997 12344.6125 9535.8622 60.6148 46.8026 292000256 0.25367 0.975439 8.69507 43863.8 1.10179
4381 HighQENNVT 11179.0086 12719.1767 9535.8622 60.6148 48.6874 292004352 0.242616 0.975799 10.5911 19875.6 1.09462
4382 HighQENNVT 10754.622 13079.9768 9535.8622 60.6148 50.5723 292008448 0.241453 0.968632 13.6391 22235.7 1.10201
4383 HighQENNVT 10318.5982 13426.6235 9535.8622 60.6148 52.4571 292012544 0.21329 0.987588 11.5881 29468.5 1.10537
